1988	10	久保田利伸	You Were Mine	-0.68
1988	11	南野陽子	吐息でネット	0.62
1988	12	サザンオールスターズ	みんなのうた	0.25
1988	13	中森明菜	TATTOO	-0.32
1988	16	長渕剛	とんぼ	-0.71
1988	18	田原俊彦	抱きしめてTONIGHT	0.38
1988	19	南野陽子	はいからさんが通る	0.78
1988	20	瀬川瑛子	命くれない	0.42
1988	21	桑田佳祐	いつか何処かで	-0.78
1988	22	南野陽子	あなたを愛したい	0.66
1988	24	坂本冬美	祝い酒	0.92
1988	25	少年隊	ふたり	0.42
1988	27	瀬川瑛子	憂き世川	0.36
1988	28	渡辺美里	恋したっていいじゃない	0.4
1988	29	小林幸子	雪椿	-0.15
1988	30	南野陽子	秋からも、そばにいて	0.85
1989	01	プリンセス・プリンセス	Diamonds	0.68
1989	02	プリンセス・プリンセス	世界でいちばん熱い夏	0.93
1989	03	長渕剛	とんぼ	-0.68
1989	04	光GENJI	太陽がいっぱい	0.93
1989	05	Wink	愛が止まらない	0.73
1989	06	工藤静香	恋一夜	-0.62
1989	07	Wink	淋しい熱帯魚	-0.68
1989	08	工藤静香	嵐の素顔	-0.86
1989	09	工藤静香	黄砂に吹かれて	-0.68
1989	11	光GENJI	地球をさがして	0.72
1989	12	長渕剛	激愛	-0.84
1989	13	男闘呼組	秋	-0.62
1989	14	斉藤由貴	夢の中へ	-0.25
1989	15	浜田麻里	Return to Myself	0.68
1989	16	男闘呼組	TIME ZONE	0.62
1989	17	松任谷由実	ANNIVERSARY	0.78
1989	18	BAKUFU-SLUMP	Runner	-0.25
1989	19	ZIGGY	GLORIA	-0.27
1989	20	BAKUFU-SLUMP	リゾ・ラバ	-0.33
1989	21	氷室京介	SUMMER GAME	0.82
1989	22	竹内まりや	シングル・アゲイン	-0.68
1989	23	田原俊彦	ごめんよ涙	-0.28
1989	24	TM NETWORK	DIVE INTO YOUR BODY	0.78
1989	28	中森明菜	LIAR	-0.63
1989	30	中村あゆみ	ともだち	0.35
1990	01	B.B.クィーンズ	おどるポンポコリン	0.62
1990	02	米米CLUB	浪漫飛行	0.85
1990	04	たま	さよなら人類	-0.38
1990	05	プリンセス・プリンセス	OH YEAH！	0.56
1990	06	中森明菜	Dear Friend	0.72
1990	07	THE BLUE HEARTS	情熱の薔薇	-0.25
1990	08	工藤静香	くちびるから媚薬	-0.25
